Occupation score,Occupation score adjusted,Colby score,first_name,last_name,urls,args
6.0,0.4,0.0,Michael,Gordon,"['https://www.tcpalm.com/story/specialty-publications/luminaries/indian-river-county/2018/06/05/string-wars-concert-raises-15-000-public-school-orchestras-indian-river-county/674378002/', 'https://www.businessnewsaus.com.au/articles/blue-sky-confirms-kpmg-to-carry-out-comprehensive-review.html']",0
8.5,0.5,0.0,Andrew,Davis,"['http://www.dailylocal.com/general-news/20180605/wcu-student-held-for-trial-on-child-porn-charges', 'https://www.sciencedaily.com/releases/2018/06/180605154122.htm', 'http://kwbe.com/featured-news/southeast-nebraska-all-star-rosters-released/', 'https://www.pnj.com/story/news/2018/06/05/669770002/']",0
3.25,0.21666666666666667,0.0,Michael,Gordon,"['http://www.union-bulletin.com/sports/walla-wallans-top-th-onion-man-triathlon/article_0074ab82-68dd-11e8-b64b-5b862e0e88c7.html', 'http://www.charlotteobserver.com/news/local/crime/article212480839.html', 'https://www.lmtonline.com/news/article/Bernard-E-Trainor-Marine-lieutenant-general-12967346.php', 'http://leagueunlimited.com/news/leagueunlimited-isc-teams-2018-round-14/']",0
2.0,0.2,0.0,Michael,Sylvester,"['http://www.theforecaster.net/whos-on-the-primary-election-ballot-where-to-vote-in-portland/', 'https://www.independent.ie/sport/rugby/u20s-world-cup/mcnamara-hails-irish-u20s-effort-in-bruising-defeat-36973931.html']",0
0.0,0.0,0.0,Albert,Stone,['https://www.democratandchronicle.com/story/news/local/columnists/memmott/2018/06/05/remarkable-rochester-helen-stone-reinhard/670177002/'],0
3.25,0.1911764705882353,0.0,Andrew,Davis,"['https://www.timesgazette.com/sports/27922/fairfields-boys-4x800-meter-relay-team-13th-at-state-meet', 'https://news.uchicago.edu/article/2018/06/04/earth-could-have-supported-crust-life-earlier-thought', 'https://www.hometownlife.com/story/sports/high-school/2018/06/04/harrisons-400-relay-team-brings-home-state-boys-track-title/670094002/', 'http://www.classical-music.com/article/best-recordings-elgars-enigma-variations']",0
11.5,0.8846153846153847,0.0,Bob,Diamond,"['https://dealbreaker.com/2018/06/guggenheim-ceo-not-enjoying-the-dodgers-first-pennant-in-30-years/', 'https://www.khaleejtimes.com/business/markets/a-barclays-standard-chartered-merger-has-no-strategic-rationale']",0
3.5,0.2333333333333333,0.0,Michael,Gordon,"['https://taskandpurpose.com/farewell-lt-gen-bernard-trainor/', 'http://www.sportingnews.com/au/league/news/your-nrl-clubs-predicted-team-list-for-round-14/1nneddq05c6z2zc5n036pjsui', 'https://www.broadwayworld.com/bwwmusic/article/String-Quartet-ETHEL-Celebrates-20th-Anniversary-Season-2018060499', 'https://teletechwire.com/2018/06/04/salisbury-bancorp-inc-sals-insider-michael-gordon-sold-9-shares-perot-systems-per-sentiment-is-1/']",0
14.0,0.56,0.0,Phillip,Frost,['http://www.miaminewtimes.com/arts/best-free-events-in-miami-june-4-through-june-10-10400420'],0
1.0,0.1,0.0,Michael,Sylvester,['https://www.rte.ie/sport/rugby/2018/0603/967972-ireland-u20s-semi-final-hopes-dashed-by-south-africa/'],0
0.0,0.0,0.0,James,Crook,"['http://theinscribermag.com/author/jamescrook911/', 'http://theinscribermag.com/diet-7-signs-you-might-not-be-getting-all-the-nutrients-you-need/']",0
2.6666666666666665,0.1568627450980392,0.0,Andrew,Davis,"['http://www.mlive.com/news/kalamazoo/index.ssf/2018/06/candidate_removed_from_ballot.html', 'http://www.recordonline.com/sports/20180602/june-1-accord-speedway-results', 'https://observer-reporter.com/sports/pro_sports/wild_things/former-wild-things-pitcher-among-frontier-league-hall-of-fame/article_b737c47e-66af-11e8-98da-1319419ce6ed.html']",0
4.0,0.2352941176470588,0.0,Andrew,Davis,"['http://www.heraldpalladium.com/news/local/clements-garrod-taken-off-primary-ballot/article_717879ae-8248-5867-9b2c-58f8c94fcd97.html', 'http://www.mlive.com/news/kalamazoo/index.ssf/2018/06/clements_garrod_removed_from_6_1.html', 'http://abc57.com/news/candidate-paul-clements-fails-to-get-enough-signatures-for-primary', 'https://www.broadwayworld.com/article/Four-Extraordinary-Canadians-Receive-Honorary-Fellowships-From-The-Royal-Conservatory-Of-Music-20180601']",0
4.0,0.2,0.0,Sara,Burns,['http://www.southcoasttoday.com/news/20180601/marion-examines-how-to-fight-climate-change'],0
0.6666666666666666,0.04444444444444445,0.0,Michael,Gordon,"['http://www.charlotteobserver.com/news/local/crime/article212255084.html', 'https://www.odt.co.nz/business/business-outlook-results-uninspiring-activity-indicators-either-flat-or-falling', 'https://www.goldcoastbulletin.com.au/sport/nrl/gold-coast-titans-report-card-who-is-nailing-2018-nrl-season-and-who-is-flunking/news-story/87e009f6ad490129107c6172c7822405']",0
10.0,0.4166666666666667,0.0,Robert,Hoopes,['http://www.theintell.com/news/20180531/fall-trial-date-set-in-lower-southampton-corruption-case'],0
0.0,0.0,0.0,Michael,Sylvester,"['https://www.rotherhamadvertiser.co.uk/news/view,notorious-estate-still-desolate-a-decade-after-council-bulldozed-homes_27287.htm']",0
5.0,0.1724137931034483,0.0,Steve,Cummings,['http://www.cyclingnews.com/news/cummings-i-have-to-fight-for-my-tour-de-france-spot'],0
37.0,1.5416666666666667,0.0,David,Pulver,['https://weekherald.com/2018/06/01/carters-inc-cri-given-average-rating-of-buy-by-brokerages.html'],0
2.6666666666666665,0.15686274509803924,0.0,Andrew,Davis,"['http://www.heraldpalladium.com/news/local/clements-garrod-coming-up-short/article_97545b3a-a859-519f-991a-4f020d342440.html', 'http://wtvbam.com/news/articles/2018/may/31/two-democrats-may-not-make-primary-ballot/', 'https://www.dailyrecord.co.uk/sport/local-sport/eliot-sedman-lisa-finlay-win-12622490']",0
25.0,1.9230769230769231,0.0,Bob,Diamond,['https://www.prnewswire.com/news-releases/investor-group-completes-acquisition-of-talcott-resolution-from-the-hartford-300657527.html'],0
50.0,1.9230769230769231,0.0,Kevin,Starr,['https://macondaily.com/2018/05/31/sage-therapeutics-sage-rating-increased-to-hold-at-bidaskclub-updated-updated.html'],0
0.0,0.0,0.0,John,O'Neil,['http://www.cairnspost.com.au/news/queensland/farmer-joes-resurrection-in-doubt-at-gympie-rd-bowling-centre-site/news-story/7dbcba14fdf67b00a36db034311b89f4'],0
11.0,0.2972972972972973,0.0,Joel,Cutler,['https://seekingalpha.com/article/4178279-billion-dollar-unicorns-airbnb-delays-ipo-plans'],0
3.25,0.1911764705882353,0.0,Andrew,Davis,"['https://www.mlive.com/expo/erry-2018/05/a5285f023b1938/top_statewide_boys_track_and_f.html', 'http://www.mlive.com/news/kalamazoo/index.ssf/2018/05/6th_district_democratic_candid_1.html', 'http://wmuk.org/post/secretary-state-report-recommends-keeping-clements-august-ballot', 'https://www.timesgazette.com/sports/27830/eight-highland-county-athletes-will-compete-at-state-track-and-field-meet-friday-and-saturday-2']",0
3.0,0.2,0.0,Michael,Gordon,"['http://www.charlotteobserver.com/news/politics-government/article212132559.html', 'http://atlantajewishtimes.timesofisrael.com/200-break-silence-on-addiction-mental-illness/', 'http://www.newstalkzb.co.nz/news/business/home-lending-restrictions-tipped-to-ease-by-year-end/']",0
24.0,1.0,0.0,David,Pulver,['https://www.equitiesfocus.com/2018/05/30/carters-inc-cri-receives-120-27-consensus-price-target-from-analysts.html'],0
0.0,0.0,0.0,Karen,Cummings,['http://triblive.com/local/carlynton/13685866-74/woman-known-for-making-pierogies-at-carnegie-church-to-turn-99'],0
5.25,0.3088235294117647,0.0,Andrew,Davis,"['http://kokomoperspective.com/obituaries/larry-w-skeeter-davis/article_1c0fed08-6346-11e8-b8ff-9f45a546755d.html', 'http://www.timesgazette.com/sports/27761/fairfield-track-and-field-advance-five-to-state-meet-duffie-first-in-800-whiteoaks-bailey-just-misses-in-long-jump', 'https://wydaily.com/obits/2018/05/29/obits-lyle-oneal-wiggins-sr/', 'http://www.china.org.cn/arts/2018-05/29/content_51530384.htm']",0
77.0,3.08,0.0,Phillip,Frost,['https://prommanews.com/2018/05/29/is-opko-health-inc-opk-stock-a-buy-after-phillip-frosts-insider-trade-bruce-co-has-upped-by-3-50-million-its-pfizer-pfe-holding/'],0
4.0,0.3076923076923077,0.0,Bob,Diamond,['https://263chat.com/cbz-appoints-new-ceo/'],0
8.5,0.5,0.0,Andrew,Davis,"['http://www.lubbockonline.com/news/20180528/starr-shares-message-of-sacrifice-reflection-in-lubbock-memorial-day-service', 'https://news.cgtn.com/news/3d3d674e30557a4e77457a6333566d54/share.html']",0
1.0,0.06666666666666668,0.0,Michael,Gordon,"['http://www.charlotteobserver.com/news/local/article212066309.html', 'http://www.charlotteobserver.com/news/local/crime/article212059139.html']",0
7.0,0.4117647058823529,0.0,Andrew,Davis,['http://www.fairborndailyherald.com/news/27712/gccc-grads-earn-more-than-1m-in-scholarships'],0
3.0,0.2,0.0,Michael,Gordon,['http://leagueunlimited.com/news/31918-results-2018-national-rugby-league-round-12/'],0
6.0,0.35294117647058826,0.0,Andrew,Davis,"['http://www.omaha.com/neprepzone/track/nebraska-high-school-track-and-field-final-leaders/article_0757ed63-7715-562e-b917-894a3458fd0f.html', 'http://www.recordonline.com/sports/20180526/may-25-accord-speedway-reults']",0
12.0,0.9230769230769232,0.0,Bob,Diamond,['http://www.thisismoney.co.uk/money/comment/article-5774815/RUTH-SUNDERLAND-Britain-needs-real-business-bank-not-just-casino.html'],0
0.6666666666666666,0.04444444444444445,0.0,Michael,Gordon,"['https://www.dailytelegraph.com.au/sport/nrl/teams/roosters/james-tedesco-shines-latrell-mitchell-stumbles-as-roosters-overwhelm-titans/news-story/1ed68b7e80298bbe35fecbc928583c7f', 'http://www.charlotteobserver.com/news/local/crime/article211948869.html', 'https://www.herald.ie/sport/soccer/reds-close-in-on-lyon-star-fekir-36944075.html']",0
0.0,0.0,0.0,Steve,Cummings,['https://www.theinertia.com/surf/the-wedge-comes-alive/'],0
3.0,0.3333333333333333,0.0,John,O'Neil,['https://www.theglobeandmail.com/canada/british-columbia/article-indigenous-groups-in-bc-welcome-traditional-chinese-medicine-clinics/'],0
5.5,0.3235294117647059,0.0,Andrew,Davis,"['http://www.timesgazette.com/sports/27678/fairfield-announces-recipients-of-the-2018-pausch-scholar-athlete-award', 'https://www.thebridgeportnews.com/37956/reel-dad-an-ordinary-man-examines-loneliness/']",0
1.0,0.06666666666666668,0.0,Michael,Gordon,"['https://www.smh.com.au/sport/nrl/sharks-settle-court-case-with-disgruntled-major-sponsor-20180525-p4zhhj.html', 'https://www.telegraph.co.uk/football/2018/05/24/liverpool-target-nabil-fekir-new-coutinho-can-help-bridge-gap/', 'http://www.charlotteobserver.com/news/local/article211814764.html', 'http://www.pharostribune.com/news/police_fire/article_a5901cb8-65f0-5868-83d1-878fc2c5851d.html']",0
23.0,0.8846153846153846,0.0,Kevin,Starr,"['https://stocknewstimes.com/2018/05/25/schwab-charles-investment-management-inc-has-37-68-million-stake-in-sage-therapeutics-inc-sage.html', 'https://weekherald.com/2018/05/24/1-87-earnings-per-share-expected-for-sage-therapeutics-inc-sage-this-quarter.html']",0
8.0,0.27586206896551724,0.0,Steve,Cummings,['http://www.cyclingnews.com/news/doug-ryder-determined-to-strengthen-dimension-data-and-keep-mark-cavendish/'],0
20.0,0.9523809523809524,0.0,Peter,Lunder,['https://www.abqjournal.com/1176006/bringing-the-taos-society-of-artists-home.html'],0
0.0,0.0,0.0,Karen,Cummings,['https://www.stabroeknews.com/2018/news/guyana/05/25/texila-hosts-international-conference-for-students/'],0
12.0,0.9230769230769232,0.0,Bob,Diamond,['https://news.efinancialcareers.com/ie-en/316214/deutsche-barclays-bob-diamond-panmure-gordon'],0
2.0,0.18181818181818185,0.0,Albert,Stone,['https://thelocalne.ws/2018/05/24/north-shore-events-memorial-day-weekend/'],0
12.0,0.7058823529411765,0.0,Andrew,Davis,"['http://www.dailystarjournal.com/education/k-12/warrensburg-high-school-seniors-receive-awards-scholarships/article_cedd3103-6826-5ff0-8fda-17bf7ac97a90.html', 'https://www.canberratimes.com.au/business/the-economy/china-is-better-than-us-at-an-age-old-problem-20180524-p4zh8v.html', 'https://www.vivathematadors.com/2018/5/24/17388418/tech-baseball-gets-run-ruled-by-tcu']",0
1.0,0.06666666666666668,0.0,Susan,Boland,['http://www.advertiser.ie/galway/article/100859/osteoporosis-is-preventable-and-treatable'],0
0.0,0.0,0.0,Karen,Cummings,['https://bdaily.co.uk/articles/2018/05/23/my-uncle-freddie-cast-travel-back-in-time-at-beamish'],0
0.0,0.0,0.0,John,O'Neil,['https://www.eveningtelegraph.co.uk/fp/dundee-quartet-accused-of-supplying-drugs-as-part-of-organised-crime-gang/'],0
3.5,0.2058823529411765,0.0,Andrew,Davis,"['https://bklyner.com/wednesday-crime-blotter-12/', 'http://www.dailytoreador.com/sports/tech-can-t-overcome-early-deficit-loses-to-tcu/article_80a1ee46-5f19-11e8-a175-6f99a5568412.html', 'https://poststar.com/sports/roundup-ticonderoga-defeats-plattsburgh/article_60e4fec0-ebae-5055-b127-2a918865412b.html', 'https://www.odt.co.nz/regions/queenstown/water-quality-leads-10-year-plan-hearing']",0
9.0,0.6923076923076923,0.0,Bob,Diamond,['https://www.lusakatimes.com/2018/05/24/rajan-mahtani-loses-cement-firm-to-ventriglia-family/'],0
0.0,0.0,0.0,Michael,Sylvester,['https://www.thestar.co.uk/our-towns-and-cities/rotherham/council-admits-to-problems-in-developing-key-housing-sites-in-rotherham-1-9177320'],0
1.0,0.03448275862068965,0.0,Steve,Cummings,"['http://www.wbay.com/content/news/Renovations-to-former-Oshkosh-Miles-Kimball-building-to-begin-soon--483406271.html', 'https://www.thenorthwestern.com/story/news/local/community/2018/05/22/oshkosh-memorial-day-events-include-riverside-ceremony-procession/630435002/', 'http://www.osceolaiowa.com/2018/05/21/marcie-saxton/a7xfp9k/']",0
2.0,0.13333333333333333,0.0,Michael,Gordon,"['http://www.chicagotribune.com/suburbs/northbrook/news/ct-nbs-bill-vaananen-retiring-wescott-tl-0524-story.html', 'https://la.eater.com/2018/5/22/17381158/los-angeles-starbucks-new-policy-bathrooms', 'http://www.charlotteobserver.com/news/local/article211599149.html', 'https://www.nrl.com/news/2018/05/23/gold-coast-titans-centre-dale-copley-not-losing-sleep-over-contract-negotiations/']",0
64.0,2.56,0.0,Phillip,Frost,['https://www.technologynewsroom.com/2018/05/22/phillip-frost-opko-health-inc-opks-insider-purchased-90000-shares-foundation-medicine-has-1-39-sentiment/'],0
37.0,1.5416666666666667,0.0,David,Pulver,['https://weekherald.com/2018/05/23/carters-cri-shares-bought-by-meeder-asset-management-inc.html'],0
3.0,0.3333333333333333,0.0,John,O'Neil,['https://pcherald.com/node/366'],0
3.75,0.22058823529411764,0.0,Andrew,Davis,"['http://www.nydailynews.com/new-york/nyc-crime/brooklyn-emt-cuffed-slapping-girlfriend-article-1.4004691', 'http://www.timesgazette.com/sports/27544/division-iii-district-track-and-field-results', 'https://www.mlive.com/expo/erry-2018/05/cc89f5754f34/top_statewide_boys_track_and_f.html', 'https://www.mlive.com/expo/erry-2018/05/66002bd2239674/meet_the_detroit_area_state_qu.html']",0
3.6666666666666665,0.28205128205128205,0.0,Bob,Diamond,"['https://www.standard.co.uk/business/city-spy-at-the-chelsea-flower-show-business-gossip-from-sw3-as-bosses-mingle-a3845556.html', 'https://www.businesswire.com/news/home/20180522006219/en/iCash-Delivers-It%25E2%2580%2599s-Proof-Trust-Protocol-Bring', 'http://www.dailymail.co.uk/tvshowbiz/article-5759515/SEBASTIAN-SHAKESPEARE-Hugh-Grant-reveals-got-pash-rash-kissing-Ben-Wishaw.html']",0
0.0,0.0,0.0,Albert,Stone,['http://www.newburyportnews.com/news/local_news/the-trial-of-mr-stone-premiers-friday/article_6dc34240-815a-5ca8-86b4-8de6aaf49f28.html'],0
0.0,0.0,0.0,Kevin,Starr,['https://stocknewstimes.com/2018/05/22/sage-therapeutics-inc-sage-holdings-lifted-by-swiss-national-bank.html'],0
32.0,1.28,0.0,Phillip,Frost,['https://www.equities.com/news/opko-health-inc-opk-moves-lower-on-volume-spike-for-may-21'],0
3.5,0.2333333333333333,0.0,Michael,Gordon,"['https://westfaironline.com/102950/onetime-clinton-administration-figure-michael-gordon-resigns-from-westport-school-board/', 'https://www.westport-news.com/news/article/Board-of-Education-Chairman-Gordon-to-step-down-12932566.php', 'http://www.goulburnpost.com.au/story/5422360/200-years-to-be-celebrated/', 'http://news.psu.edu/story/522512/2018/05/21/impact/love-game-drives-players-coaches-grow-handball-penn-state']",0
0.0,0.0,0.0,Jane,Powers,['http://www.chicagotribune.com/redeye/culture/ct-redeye-concerts-20180522-story.html'],0
6.0,0.6666666666666666,0.0,John,O'Neil,['https://www.keene.edu/news/stories/detail/1526924937964/'],0
0.6666666666666666,0.04444444444444445,0.0,Michael,Gordon,"['https://www.businessinsider.com.au/major-executive-and-board-moves-in-asx-companies-last-week-may-21-2018-5', 'http://www.sportingnews.com/au/league/news/your-nrl-clubs-predicted-team-list-for-round-12/1umhnwm61kart1f4dt3vuejnke', 'https://www.nrl.com/news/2018/05/21/can-this-be-the-start-of-ash-taylors-run/']",0
3.5,0.2058823529411765,0.0,Andrew,Davis,"['https://www.abqjournal.com/1174670/davis-scholarships-send-26-seniors-to-partner-colleges.html', 'http://redriverradio.org/post/lyric-opera-chicago-wagners-die-walk-re']",0
2.6666666666666665,0.17777777777777778,0.0,Michael,Gordon,"['http://kathmandupost.ekantipur.com/news/2018-05-20/sacred-vs-sold.html', 'http://leagueunlimited.com/news/31872-results-2018-national-rugby-league-round-11/', 'https://www.nrl.com/news/2018/05/20/round-12-nrl-team-lists/']",0
1.0,0.041666666666666664,0.0,David,Pulver,['https://macondaily.com/2018/05/20/insider-buying-carters-cri-director-purchases-300960-00-in-stock-updated-updated.html'],0
4.0,0.2352941176470588,0.0,Andrew,Davis,"['http://www.tuscaloosanews.com/news/20180519/graduation-2018-sipsey-valley-high-school', 'https://www.insidethegames.biz/index.php/articles/1065251/frenchman-cadot-makes-promising-start-to-fie-foil-grand-prix-campaign', 'http://www.nptelegraph.com/sports/local_sports/state-track-and-field-results/article_55680328-5be5-11e8-a736-77906fee8822.html', 'https://www.yorkshireeveningpost.co.uk/sport/boxing/i-can-die-a-happy-man-warrington-ecstatic-after-historic-world-title-win-1-9172373']",0
52.0,2.0,0.0,Kevin,Starr,['https://theenterpriseleader.com/2018/05/18/sage-therapeutics-sage-upgraded-by-bidaskclub-to-hold.html'],0
1.75,0.11666666666666665,0.0,Michael,Gordon,"['https://www.nrl.com/news/2018/05/19/gold-coast-titans-break-drought-with-late-win-over-newcastle-knights/', 'http://www.news.com.au/sport/nrl/titans/titans-v-knights-team-lists-for-round-11-clash/news-story/4cbc75b02ae6e7e570e22c645e642d34', 'https://www.areanews.com.au/story/5410519/titans-power-home-to-end-nrl-losing-streak/%3Fcs%3D4783', 'http://www.news.com.au/sport/nrl/live-nrl-saturday-titansknights-cowboysrabbitohs-stormsea-eagles/news-story/d8ed695be8a8a85942ad36d7fe54d740']",0
20.0,1.6666666666666667,0.0,Randy,Papadellis,['http://adage.com/article/agency-news/decades-arnold-ocean-spray-expand-agency-roster/313574/'],0
6.0,0.206896551724138,0.0,Steve,Cummings,['https://www.yukon-news.com/news/yukon-picks-site-of-territorys-first-pot-shop/'],0
20.5,0.8541666666666666,0.0,David,Pulver,"['https://stocknewstimes.com/2018/05/19/carters-cri-releases-earnings-results-beats-expectations-by-0-11-eps.html', 'https://macondaily.com/2018/05/18/carters-cri-upgraded-to-buy-at-valuengine.html']",0
1.5,0.16666666666666666,0.0,John,O'Neil,"['http://westseattleblog.com/2018/05/what-the-admiral-neighborhood-association-heard-from-spd-sdot-and-sub-pop/', 'https://www.eveningtelegraph.co.uk/fp/classic-scottish-cup-final-was-so-painful-for-dundee-united/']",0
17.0,1.3076923076923077,0.0,Bob,Diamond,['http://www.proactiveinvestors.co.uk/companies/news/197292/barclays-reportedly-urged-to-slim-down-its-investment-banking-arm-by-activist-investor-197292.html'],0
0.0,0.0,0.0,Albert,Stone,['http://newburyport.wickedlocal.com/news/20180518/the-trial-of-mr-stone'],0
8.0,0.4705882352941176,0.0,Andrew,Davis,"['https://www.hometownlife.com/story/sports/high-school/2018/05/19/salem-captures-third-straight-regional-boys-track-and-field-title/625014002/', 'http://www.nwherald.com/2018/05/18/girls-track-and-field-mchenrys-pauly-leads-way-for-local-competitors-at-class-3a-state-meet/a4f3chx/', 'http://www.pharostribune.com/news/police_fire/article_6b966454-c2ae-595f-ad68-e87277957099.html', 'http://www.xinhuanet.com/english/2018-05/19/c_137190646.htm']",0
19.0,0.76,0.0,Phillip,Frost,['https://www.fool.com/investing/2018/05/18/better-buy-opko-health-inc-opk-vs-myriad-genetics.aspx'],0
5.5,0.18965517241379312,0.0,Steve,Cummings,"['http://www.cbc.ca/news/canada/north/yukon-pot-cannabis-store-1.4667515', 'https://thewest.com.au/news/augusta-margaret-river-times/hawks-pleased-with-renovated-clubrooms-ng-b88837492z']",0
2.0,2.0,0.0,Jamie,Forese,['https://www.businesswire.com/news/home/20180518005121/en/Samantha-Barry-Jamie-Forese-Honored-Game-Changers'],0
0.0,0.0,0.0,John,O'Neil,"['https://www.broadwayworld.com/boston/article/Provincetown-Cabaretfest-Presents-Largest-Variety-Show-Ever-And-Debuts-New-Scholarship-Program-20180517', 'https://www.dailyrecord.co.uk/sport/football/football-news/winning-scottish-cup-motherwell-bigger-12552989']",0
2.6666666666666665,0.1568627450980392,0.0,Andrew,Davis,"['http://www.hickoryrecord.com/sports/high_school/local-athletes-prep-for-state-track-and-field-championships/article_0782dee5-0d68-56b6-bf91-f3534713011f.html', 'https://www.chillicothegazette.com/story/sports/high-school/2018/05/17/d-3-track-records-fall-day-1-ses-ruby-pvs-burton-excel/619388002/', 'https://www.smh.com.au/business/the-economy/belt-up-and-hit-the-road-to-better-china-relations-20180517-p4zfys.html']",0
2.25,0.15,0.0,Michael,Gordon,"['http://www.charlotteobserver.com/news/local/article211157969.html', 'https://www.nrl.com/news/2018/05/17/wests-tigers-coach-ivan-clearys-penrith-blueprint-turned-wests-tigers-around-elijah-taylor/', 'http://www.bbc.com/news/uk-england-leeds-44154588', 'https://www.foxsports.com.au/nrl/nrl-premiership/teams/titans/billy-moore-predicts-titans-shannon-boyd-signing-will-backfire-if-interchange-is-reduced/news-story/008535fc3d9b2e804fa7b85ec21d76d0']",0
5.5,0.1896551724137931,0.0,Steve,Cummings,"['http://www.chathamstartribune.com/sports/article_1d98b4bc-5904-11e8-b466-9be48cd9b283.html', 'https://profiles.ucsf.edu/steve.cummings']",0
6.0,0.13333333333333333,0.0,Joseph,Boulos,['https://www.ourdavie.com/2018/05/17/local-music-students-win-in-regional-festival/'],0
1.0,0.16666666666666666,0.0,Jane,Powers,['https://thirdcoastreview.com/events/2018/05/emily-jane-powers-jellies-tarnynon-onumonu-hungry-brain/'],0
2.0,0.1176470588235294,0.0,Andrew,Davis,"['https://www.mlive.com/expo/erry-2018/05/bbfb589e3c5512/top_statewide_boys_track_and_f.html', 'http://www.timesgazette.com/sports/27352/southern-hills-athletic-conference-announces-all-league-teams-for-the-spring-sports-season', 'https://www.palmbeachdailynews.com/lifestyles/home--garden/photos-the-market-217-via-tortuga/LOLbotdPNXRQpWKRJJS2yN/', 'http://www.reformer.com/stories/linder-sweeney-take-home-the-syrup,539746']",0
12.5,0.5208333333333334,0.0,David,Pulver,"['https://stocknewstimes.com/2018/05/16/carters-cri-given-buy-rating-at-monness-crespi-hardt.html', 'https://www.thelincolnianonline.com/2018/05/15/investors-sell-carters-cri-on-strength-cri.html']",0
2.0,0.2222222222222222,0.0,John,O'Neil,['http://abc3340.com/news/local/pickens-county-medical-center-wins-2-million-federal-grant'],0
8.25,0.4852941176470588,0.0,Andrew,Davis,"['https://www.riverbender.com/articles/details/rising-stars-two-alton-fighting-irish-teams-win-memphis-championships-28532.cfm', 'https://www.prnewswire.com/news-releases/ragan-communications-hosts-powerhouse-lineup-at-amazon-headquarters-300648095.html', 'http://goodtimes.sc/santa-cruz-arts-entertainment/stage/theater-review-jewel-theatre-odd-couple/', 'http://www.windycitymediagroup.com/lgbt/NATIONAL-Election-news-Pulse-Nightclub-drag-queen-attacked/62871.html']",0
5.0,0.25,0.0,Sara,Burns,['https://www.journalscene.com/sports/pinewood-girls-want-another-shot/article_057373de-57cb-11e8-85a8-eb686db6275e.html'],0
2.75,0.18333333333333326,0.0,Michael,Gordon,"['http://interlochenpublicradio.org/post/composer-and-leading-avant-garde-guitarist-glenn-branca-has-died-69', 'http://www.charlotteobserver.com/news/local/crime/article211084859.html', 'http://www.couriermail.com.au/business/city-beat-plans-to-transform-brisbanes-old-red-hill-skate-arena-hit-a-serious-snag/news-story/1fd4a3d24506498860976ea73fbcb755', 'https://www.nrl.com/news/2018/05/15/round-11-nrl-teams/']",0
12.0,0.48,0.0,Phillip,Frost,['http://hauteliving.com/2018/05/globaltex-fine-linens-ceo-ramazan-patak-haute-guide-miami/655668/'],0
4.0,0.4444444444444444,0.0,John,O'Neil,"['https://www.washingtonpost.com/business/us-crypto-regulatory-fight-has-everything-but-rules-quicktake/2018/05/14/229ed024-576d-11e8-9889-07bcc1327f4b_story.html', 'http://www.breitbart.com/big-hollywood/2018/05/14/jeff-daniels-trump-end-republican-party/']",0
